Sentence_ID,Token,Label
245,them,n
245,and,n
245,you,n
245,want,n
245,to,n
245,tolerate,n
245,that,n
245,you,n
245,must,n
245,be,n
245,a,n
245,liberal,n
245,and,n
245,a,n
245,verdammter,B-B
245,schwachkopf,B
245,who,n
245,will,n
245,soon,n
245,be,n
245,dead,n
245,.,n
246,i,n
246,can,n
246,not,n
246,reply,n
246,to,n
246,such,n
246,a,n
246,dumme,B-B
246,nachricht,n
246,to,n
246,be,n
246,honest,n
246,.,n
247,i,n
247,was,n
247,informed,n
247,by,n
247,the,n
247,universelle,n
247,grundsätze,n
247,of,n
247,the,n
247,declaration,n
247,.,n
248,england,n
248,frauen,n
248,scoring,n
248,in,n
248,the,n
248,last,n
248,minute,n
248,of,n
248,that,n
248,netball-wettbewerb,n
248,to,n
248,win,n
248,gold,n
248,is,n
248,the,n
248,greatest,n
248,sportliche,n
248,momente,n
248,in,n
248,history,n
248,.,n
249,schüttelnder,n
249,arsch,B-B
249,is,n
249,considered,n
249,goofy,n
249,now,n
249,.,n
250,hell,B-B
250,no,B
250,you,n
250,used,n
250,amerikaner,n
250,steuerzahler,n
250,geld,n
250,on,n
250,illegale,n
250,einwanderer,n
250,and,n
250,now,n
250,you,n
250,want,n
250,to,n
250,claim,n
250,a,n
250,state,n
250,of,n
250,emergency,n
250,.,n
